context_id,group_by,target_lemma,pos_tag,sentence,target_id
severe.j.19,severe.j,severe,j,"['I', 'saw', 'equally', 'severe', 'prejudice', 'against', 'people', 'of', 'darker', 'skin', ',', 'often', 'including', 'Negroes', ',', 'by', 'non-Whites', 'in', 'two', 'major', 'Asian', 'countries', 'in', 'which', 'I', 'worked', '(', '1968-70', ',', '1978-83', ')', 'and', 'in', 'fourteen', 'sub-Saharan', 'African', 'countries', 'in', 'which', 'I', 'worked', '(', '1972-74', ')', '.']",3
severe.j.20,severe.j,severe,j,"['The', 'Cotswold', 'style', ',', 'with', 'its', 'relatively', 'severe', 'details', 'and', 'blunt', 'forms', ',', 'created', 'a', 'very', 'different', 'setting', 'from', 'French', 'Provincial', ',', 'which', 'tended', 'to', 'have', 'more', 'delicate', 'details', ',', 'from', 'Free', 'Style', 'with', 'its', 'almost', 'rustic', 'atmosphere', ',', 'or', 'from', 'sturdy', 'Colonial', '.']",7
severe.j.21,severe.j,severe,j,"['Research', 'shows', ',', 'for', 'example', ',', 'that', 'patients', ""'"", 'SF-36', 'scores', 'consistently', 'improve', 'after', 'hip-replacement', 'surgery', '(', 'for', 'severe', 'arthritis', ')', 'and', 'prostate', 'surgery', '(', 'for', 'trouble', 'urinating', ')', 'when', 'they', ""'re"", 'done', 'right', '.']",18
severe.j.22,severe.j,severe,j,"['Patients', 'with', 'severe', 'dependence', 'have', 'a', 'disproportionate', 'share', 'of', 'alcohol-related', 'medical', 'consequences', ',', 'but', 'it', 'is', 'estimated', 'that', 'such', 'patients', 'generate', 'only', 'a', 'fraction', 'of', 'all', 'alcohol-related', 'problems', '.']",2
severe.j.23,severe.j,severe,j,"['The', 'availability', 'of', 'both', 'avirulent', 'and', 'virulent', 'strains', 'of', 'these', 'pathogens', 'facilitates', 'identification', 'of', 'genes', 'that', 'are', 'important', 'for', 'resistance', ',', 'as', 'well', 'as', 'those', 'expressed', 'during', 'disease', 'development', '[', '19', '20', '21', ']', '.', 'Moreover', ',', 'both', 'of', 'these', 'pathogens', 'cause', 'severe', 'damage', 'to', 'crops', 'of', 'economic', 'importance', ',', 'such', 'as', 'tomato', 'and', 'crucifers', '[', '19', ']', '.', 'We', 'also', 'treated', 'plants', 'with', 'SA', 'and', 'methyl', 'jasmonate', '(', 'MJ', ')', 'because', 'both', 'are', 'important', 'signaling', 'molecules', 'implicated', 'in', 'plant', 'responses', 'to', 'pathogens', ',', 'herbivory', 'and', 'wounding', 'and', 'they', 'induce', 'different', 'aspects', 'of', 'the', 'SAR', '[', '22', ']', '.']",42
severe.j.24,severe.j,severe,j,"['Abner', 'Louima', 'plans', 'to', 'hire', 'Johnnie', 'Cochran', 'to', 'represent', 'him', 'in', 'a', 'half-billion-dollar', 'lawsuit', 'against', 'New', 'York', 'City', 'for', 'police', 'brutality', ',', 'according', 'to', 'the', 'New', 'York', 'Post', '.', 'Four', 'cops', 'have', 'been', 'charged', 'with', 'assaulting', 'the', 'Haitian', 'immigrant', 'and', 'buggering', 'him', 'with', 'a', 'toilet', 'plunger', ',', 'causing', 'severe', 'injuries', '.']",48
severe.j.25,severe.j,severe,j,"['The', 'Boolean', 'idealization', 'is', 'severe', ',', 'but', 'it', 'is', 'a', 'very', 'useful', 'place', 'to', 'start', '.']",4
severe.j.26,severe.j,severe,j,"['.', 'Partisan', 'reaction', 'was', 'severe', ':', 'Republicans', 'called', 'Callender', 'a', '``', 'clot-hearted', 'Scot', ',', ""''"", 'and', 'Jefferson', 'himself', 'wrote', 'that', '``', 'the', 'federalists', 'have', 'opened', 'all', 'their', 'sluices', 'of', 'calumny', '.', ""''""]",4
severe.j.27,severe.j,severe,j,"['The', 'intent', 'of', 'this', 'law', 'was', 'to', 'bring', 'people', 'into', 'the', 'treatment', 'system', 'and', 'to', 'avoid', 'the', 'consequences', 'of', 'unrecognized', 'severe', 'problems', 'with', 'alcohol', '.']",20
severe.j.28,severe.j,severe,j,"['The', 'shock', 'was', 'severe', 'enough', 'to', 'strike', 'her', 'dumb', ',', 'and', 'she', 'was', 'committed', 'to', 'a', 'London', 'hospital', '.']",3
severe.j.29,severe.j,severe,j,"['In', 'April', '2000', ',', 'the', 'airport', 'surveillance', 'radar', 'at', 'Boston', ""'s"", 'Logan', 'Airport', 'was', 'ripped', 'from', 'its', 'mounting', 'pedestal', 'during', 'severe', 'weather', 'conditions', ',', 'severely', 'reducing', 'the', 'number', 'of', 'flights', 'in', 'and', 'out', 'of', 'Logan', 'Airport', '.']",20
severe.j.30,severe.j,severe,j,"['uh', 'it', 'seems', 'to', 'me', 'that', 'that', 'there', ""'s"", 'there', ""'s"", 'a', 'couple', 'of', 'ways', 'that', 'that', 'i', ""'ve"", 'listened', 'to', 'uh', 'various', 'Congress', 'people', 'and', 'the', 'President', 'and', 'the', 'opposition', 'and', 'other', 'people', 'propose', 'and', 'and', 'one', 'thing', 'that', ""'s"", 'starting', 'to', 'ring', 'a', 'little', 'true', 'to', 'me', 'is', 'um', 'rather', 'severe', 'cuts', 'in', 'in', 'the', 'defense', 'programs', 'since', 'like', 'closing', 'bases', 'and', 'closing', 'down', 'programs', 'etcetera', 'simply', 'because', 'i', 'i', 'just', 'do', ""n't"", 'believe', 'as', 'much', 'as', 'they', 'want', 'me', 'to', 'believe', 'some', 'of', 'the', 'special', 'interests', 'that', 'you', 'talk', 'about']",52
severe.j.31,severe.j,severe,j,"['For', 'example', ',', 'if', 'severe', 'cold', 'kills', 'the', 'winter', 'wheat', 'next', 'month', ',', 'the', 'supply', 'of', 'bread', 'will', 'drop', ';', 'if', 'a', 'bumper', 'crop', 'of', 'winter', 'wheat', 'comes', 'available', 'globally', 'because', 'of', 'weather', 'or', 'suddenly', 'improved', 'irrigation', 'and', 'farming', 'practices', 'worldwide', ',', 'the', 'supply', 'will', 'go', 'up', '.']",4
severe.j.32,severe.j,severe,j,"['They', 'do', ""n't"", 'offer', 'intricate', 'performances', 'that', 'took', 'years', 'of', 'severe', 'training', 'to', 'perfect', ';', 'they', 'do', ""n't"", 'sing', ',', 'speak', ',', 'or', 'chant', ';', 'they', 'do', ""n't"", 'earnestly', 'appear', 'for', 'a', 'cause', ';', 'they', 'are', ""n't"", 'eagerly', 'joining', 'in', 'a', 'festival', '.']",10
severe.j.33,severe.j,severe,j,"['If', 'the', 'motorcyclist', ',', 'delirious', 'with', 'pain', 'and', 'a', 'severe', 'blow', 'to', 'the', 'head', ',', 'had', 'lost', 'sensation', 'in', 'his', 'feet', ',', 'he', 'would', ""n't"", 'have', 'known', 'if', 'we', 'could', 'have', 'prevented', 'it', '.']",9
severe.j.34,severe.j,severe,j,"['2', 'This', 'process', 'may', 'identify', 'patients', 'who', 'have', 'not', 'yet', 'developed', 'severe', 'dependence', ',', 'thereby', 'pre-venting', 'the', 'development', 'of', 'more', 'intractable', 'stages', 'of', 'alcoholism', '.']",11
severe.j.35,severe.j,severe,j,"['``', 'Let', ""'s"", 'face', 'it', ',', 'the', 'pathologies', 'are', 'severe', 'in', 'these', 'areas', ',', ""''"", 'Jackson', 'said', '.']",9
severe.j.36,severe.j,severe,j,"['Doctors', 'reported', 'that', 'fenfluramine', 'and', 'phentermine', ',', 'a', 'popular', 'diet', 'pill', 'combination', ',', 'may', 'cause', 'severe', 'heart-valve', 'disease', '.', 'The', 'story', 'is', 'all', 'over', 'front', 'pages', 'and', 'the', 'TV', 'news', 'because', 'the', 'pills', 'are', 'prescribed', 'about', '20', 'million', 'times', 'a', 'year', '.']",15
severe.j.37,severe.j,severe,j,"['The', 'consequences', 'of', 'Union', 'Pacific', ""'s"", 'problems', 'have', 'been', 'rather', 'more', 'severe', '.']",11
severe.j.38,severe.j,severe,j,"['Thus', ',', 'if', 'all', 'patients', 'with', 'severe', 'problems', 'stopped', 'drinking', ',', 'a', 'substantial', 'number', 'of', 'patients', 'with', 'alcohol-related', 'problems', 'would', 'still', 'present', 'to', 'the', 'emergency', 'department', '.']",6
severe.j.39,severe.j,severe,j,"['See', 'also', 'NSC', 'memo', ',', 'Clarke', 'to', 'principals', ',', ""''"", 'Possible', 'New', 'Attacks', 'on', 'US', 'by', 'UBL', 'Network', ',', ""''"", 'Sept.', '12', ',', '1998', ',', 'which', 'suggested', 'language', 'for', 'the', 'demarche', ',', 'including', 'a', 'warning', 'that', 'future', 'attacks', 'would', 'bring', '``', 'severe', 'consequences', '.', ""''""]",41
severe.j.40,severe.j,severe,j,"['right', 'right', 'yes', 'it', ""'s"", 'been', 'the', 'same', 'way', 'here', 'uh', 'we', 'have', ""n't"", 'had', 'nearly', 'as', 'severe', 'uh', 'a', 'Winter', 'in', 'the', 'last', 'five', 'years', 'even']",17
severe.j.41,severe.j,severe,j,"['The', 'year', 'is', '1964', 'and', 'all', 'seems', 'well', ',', 'notwithstanding', 'the', 'recent', 'Great', 'Famine', ',', 'perhaps', 'the', 'most', 'severe', 'in', 'human', 'history', 'and', 'almost', 'entirely', 'Mao', ""'s"", 'fault', '.']",18
severe.j.42,severe.j,severe,j,"['DiClemente', 'noted', 'that', 'some', 'trials', 'have', 'found', 'patients', 'with', 'more', 'severe', 'problems', 'being', 'helped', ';', 'others', 'have', 'helped', 'patients', 'with', 'more', 'moderate', 'problems', '.']",10
severe.j.43,severe.j,severe,j,"['In', '1992', ',', 'a', 'commission', 'chaired', 'by', 'Andrew', 'Cuomo', ',', 'now', 'the', 'federal', 'housing', 'secretary', ',', 'released', 'a', 'study', 'showing', 'that', 'up', 'to', '30', 'percent', 'of', 'single', 'homeless', 'men', 'suffered', 'from', 'severe', 'mental', 'illness', ',', 'and', '65', 'percent', 'used', 'drugs', 'or', 'alcohol', '.']",31
severe.j.44,severe.j,severe,j,"['The', 'paper', 'clearly', 'laid', 'out', 'its', 'Wag', 'the', 'Dog', 'theory', ':', '``', 'After', 'a', 'weekend', 'of', 'sexual', 'revelations', 'and', 'lies', ',', 'which', 'have', 'taken', 'a', 'severe', 'toll', 'on', 'his', 'reputation', ',', 'the', 'President', 'with', 'the', 'help', 'of', 'the', 'Defence', 'Secretary', ',', 'William', 'Cohen', ',', 'has', 'found', 'a', 'means', 'of', 'rallying', 'the', 'country', 'behind', 'the', 'presidency', 'and', 'the', 'Stars', 'and', 'Stripes', '.', ""''""]",25
severe.j.45,severe.j,severe,j,"['vulcanize', 'to', 'inflict', 'severe', 'burns', 'on', 'a', 'victim', ',', 'causing', 'him', 'to', 'become', 'a', 'stoon', '.']",3
severe.j.46,severe.j,severe,j,"['The', 'German', 'architect', 'Karl', 'Friedrich', 'Schinkel', 'is', 'best', 'known', 'for', 'his', 'severe', 'Classical', 'public', 'buildings', 'such', 'as', 'the', 'superb', 'Altes', 'Museum', 'in', 'Berlin', ',', 'but', 'he', 'also', 'worked', 'in', 'other', 'styles', ':', 'Gothic', 'in', 'churches', ',', 'and', 'picturesque', 'Italianate', 'in', 'villas', '.']",11
severe.j.47,severe.j,severe,j,"['that', ""'s"", 'true', 'maybe', 'the', 'punishment', 'should', 'be', 'more', 'severe']",9
severe.j.48,severe.j,severe,j,"['Maxwell', 'posed', 'a', 'severe', 'question', 'for', 'statistical', 'mechanics', 'and', 'the', 'second', 'law', '.']",3
severe.j.49,severe.j,severe,j,"['Individuals', 'with', 'less', 'severe', 'alcohol', 'problems', 'may', 'benefit', 'from', 'a', 'brief', 'intervention', 'with', 'little', 'or', 'no', 'follow-up', 'or', 'referral', '.']",3
severe.j.50,severe.j,severe,j,"['The', 'offstage', 'hero', ':', 'former', 'Red', 'Wings', 'star', 'Vladimir', 'Konstantinov', ',', 'who', ',', 'a', 'year', 'after', 'suffering', 'severe', 'brain', 'damage', 'in', 'a', 'car', 'crash', ',', 'was', 'rolled', 'onto', 'the', 'ice', 'in', 'his', 'wheelchair', 'to', 'celebrate', 'this', 'year', ""'s"", 'championship', '.']",17
severe.j.51,severe.j,severe,j,"['Screening', 'tests', 'designed', 'for', 'patients', 'with', 'more', 'severe', 'problems', '(', '6', 'drinks', ')', 'will', 'be', 'less', 'sensitive', 'at', 'identifying', 'patients', 'with', 'less', 'severe', 'problems', '(', '3', 'drinks', ')', '.']",7
severe.j.52,severe.j,severe,j,"['The', 'selection', 'of', 'biopsy', 'material', 'with', 'detectable', 'lining', 'layer', 'and', 'sufficiently', 'large', 'size', 'for', 'analysis', 'may', 'have', 'biased', 'our', 'results', 'toward', 'patients', 'with', 'more', 'proliferative', 'synovial', 'lesions', ',', 'and', 'possibly', 'more', 'severe', 'disease', '.']",31
severe.j.53,severe.j,severe,j,"['These', 'numbers', 'are', 'up', 'from', 'the', '1990', ""'s"", 'when', 'a', 'severe', 'drought', 'of', 'work', 'for', 'boilermakers', 'caused', 'many', 'boilermakers', 'to', 'seek', 'other', 'lines', 'of', 'work', '.']",10
severe.j.54,severe.j,severe,j,"['was', ""n't"", 'quite', 'as', 'severe', 'or', 'as', 'you', 'know', 'fanatically', 'radical', 'i', 'mean', 'because', 'the', 'uh', 'the', 'class', 'structure', 'is', 'is', 'you', 'know', 'less', 'prolific', 'here', 'or', 'less', 'you', 'know', 'regionally', 'defined', 'here', 'and', 'uh', 'the', 'uh', 'the', 'differences', 'are', ""n't"", 'so', 'so', 'strong', 'as', 'in', 'say', 'talking', 'about', 'like', 'Saudi', 'we', ""'re"", 'you', ""'ve"", 'got', 'you', 'know', 'uh', 'basically', 'a', 'ruling']",4
severe.j.55,severe.j,severe,j,"['in', 'the', 'snow', 'and', 'the', 'winter', 'you', 'know', 'in', 'the', 'ice', 'everything', 'because', 'here', 'you', 'know', 'not', 'as', 'severe', 'as', 'the', 'snow', 'is', 'in', 'Pennsylvania', 'but', 'here', 'we', 'still', 'do', 'get', 'some', 'snow', 'and', 'ice', 'and', 'things', 'like', 'that']",18
severe.j.56,severe.j,severe,j,"['Of', 'course', ',', 'cell-phone', 'users', ',', 'who', 'do', ""n't"", 'remember', 'what', 'it', 'felt', 'like', 'to', 'live', 'without', 'the', 'threat', 'of', 'severe', 'mental', 'impairment', 'hanging', 'over', 'them', ',', 'will', 'rationalize', 'the', 'rat', 'news', '.']",20
severe.j.57,severe.j,severe,j,"['It', 'also', 'threatens', 'severe', 'impairment', 'of', 'the', 'judicial', 'function', 'by', 'sifting', 'out', 'cases', 'presenting', 'constitutional', 'challenges', 'in', 'order', 'to', 'insulate', 'the', 'Government', ""'s"", 'laws', 'from', 'judicial', 'inquiry', '.']",3
severe.j.58,severe.j,severe,j,"['Whatever', 'the', 'merits', 'of', 'the', 'rather', 'severe', 'idiom', 'in', 'which', 'Hegel', 'chose', 'to', 'couch', 'his', 'ideas', ',', 'he', 'was', 'nonetheless', 'a', 'member', 'in', 'good', 'standing', 'in', 'the', 'wine', 'lovers', ""'"", 'circle', '.']",6
severe.j.59,severe.j,severe,j,"['Skiathos', 'Town', ',', 'the', 'only', 'settlement', 'on', 'the', 'island', ',', 'is', 'a', 'bustling', 'resort', ',', 'rebuilt', 'after', 'severe', 'damage', 'in', 'World', 'War', 'II', '.']",17
severe.j.60,severe.j,severe,j,"['I', ""'d"", 'say', 'that', 'any', 'downside', 'to', 'sexually', 'integrating', 'nonmilitary', 'workplaces', 'is', 'not', 'severe', 'enough', 'to', 'restrict', 'the', 'rights', 'of', 'women', '(', 'or', 'men', ')', '.']",13
severe.j.61,severe.j,severe,j,"['Consequently', ',', 'installation', 'of', 'these', 'technologies', 'on', 'many', 'coal-fired', 'utility', 'boilers', 'is', 'not', 'expected', 'to', 'result', 'in', 'severe', 'changes', 'in', 'demand', 'for', 'the', 'hardware', 'items', 'listed', '.']",17
severe.j.62,severe.j,severe,j,"['The', 'disturbance', 'is', 'severe', 'enough', 'to', 'interfere', 'significantly', 'with', 'work', 'or', 'usual', 'social', 'activities', 'or', 'relationships', 'with', 'others', '.']",3
severe.j.63,severe.j,severe,j,"['Monti', 'believed', 'that', 'a', 'decision', 'to', 'screen', 'only', 'for', 'patients', 'with', 'severe', 'alcohol', 'problems', 'is', 'premature', '.']",11
severe.j.64,severe.j,severe,j,"['Only', 'last', 'year', 'did', 'the', 'country', 'begin', 'to', 'emerge', 'from', 'a', 'severe', 'depression', ',', 'but', 'it', 'still', 'lacks', 'consistent', 'electricity', 'in', 'Tbilisi', ',', 'its', 'capital', '.']",11
severe.j.65,severe.j,severe,j,"['The', 'restriction', 'imposed', 'by', 'the', 'statute', 'here', 'threatens', 'severe', 'impairment', 'of', 'the', 'judicial', 'function', '.']",8
severe.j.66,severe.j,severe,j,"['At', 'follow-up', ',', 'it', 'is', 'the', 'non-students', 'and', 'students', 'with', 'more', 'severe', 'problems', 'who', 'are', 'more', 'likely', 'to', 'improve', '.']",11
severe.j.67,severe.j,severe,j,"['people', 'that', 'are', 'committing', 'the', 'bad', 'crimes', 'sufficiently', 'i', 'think', 'they', 'need', 'to', 'put', 'more', 'people', 'out', 'to', 'death', 'um', 'if', 'it', ""'s"", 'completely', 'witnessed', 'and', 'it', ""'s"", 'uh', 'seen', 'that', 'there', ""'s"", 'no', 'you', 'know', 'i', 'think', 'there', 'needs', 'to', 'be', 'more', 'severe', 'punishment', 'but', 'it', 'needs', 'to', 'be', 'fair']",43
severe.j.68,severe.j,severe,j,"['Above', 'all', ',', 'it', 'seems', 'implausible', 'that', 'the', 'proposed', 'solution', 'to', 'such', 'severe', 'difficulties', 'could', 'involve', 'so', 'little', 'pain', '.']",12
severe.j.69,severe.j,severe,j,"['Farrah', 'Kheradmand', 'and', 'colleagues', 'took', 'lung', 'samples', 'from', '28', 'ex-smokers', 'who', 'had', 'been', 'admitted', 'to', 'hospital', 'for', 'lung', 'resection', ':', '18', 'patients', 'had', 'moderate', 'to', 'severe', 'COPD', 'as', 'well', 'as', 'evidence', 'of', 'emphysema', ',', 'and', 'ten', 'patients', 'had', 'none', '.']",25
severe.j.70,severe.j,severe,j,"['A', 'centerpiece', 'of', 'both', 'tax', 'cuts', 'is', 'a', 'severe', 'trimming', 'of', 'the', 'capital-gains', 'tax', ',', 'which', 'seems', 'like', 'a', 'very', 'odd', 'decision', 'at', 'a', 'time', 'when', 'short-term', 'investing', 'is', 'on', 'the', 'rise', 'and', 'companies', 'are', 'having', 'absolutely', 'no', 'trouble', 'raising', 'capital', '.']",8
severe.j.71,severe.j,severe,j,"['Thanks', 'to', 'world', 'capital', 'flow', ',', 'says', 'Sweeney', ',', '``', 'financial', 'collapses', 'have', 'grown', 'more', 'severe', 'and', 'more', 'frequent', '.', ""''""]",15
severe.j.73,severe.j,severe,j,"['Absorption', 'with', 'porcine', 'ovaries', 'resulted', 'in', 'severe', 'diminution', 'of', '3B5', 'reactivity', 'with', 'rat', ',', 'porcine', 'and', 'human', 'tissues', 'in', 'western', 'blots', '(', 'Fig', '.']",6
severe.j.74,severe.j,severe,j,"['right', 'it', 'seems', 'to', 'granted', 'you', ""'re"", 'found', 'guilty', 'or', 'innocent', 'by', 'a', 'a', 'group', 'of', 'peers', 'of', 'your', 'peers', 'but', 'then', 'the', 'punishment', 'you', 'know', 'can', 'be', 'very', 'very', 'severe', 'depending', 'on', 'the', 'the', 'judge', ""'s"", 'personal', 'uh', 'predilection', 'to', 'that']",30
severe.j.75,severe.j,severe,j,"['This', 'is', 'important', 'because', 'the', 'on-o', 'Boolean', 'idealization', 'is', 'quite', 'severe', '.']",10
severe.j.76,severe.j,severe,j,"['VRE', 'still', 'emerged', 'and', 'spread', 'through', 'European', 'hospitals', ',', 'but', 'the', 'problem', 'has', 'been', 'less', 'severe', 'than', 'in', 'the', 'US', '[', '40', ']', '.']",15
severe.j.77,severe.j,severe,j,"['And', 'you', 'know', 'there', 'was', 'no', 'train', 'coming', ',', 'but', 'they', ',', 'they', 'hit', 'the', 'rails', ',', 'their', ',', 'and', 'she', ',', 'both', 'of', 'them', 'had', 'severe', 'head', 'injuries', '.', 'And', ',', 'um', ',', 'she', 'went', 'to', 'the', 'hospital', 'and', 'at', 'first', 'they', 'thought', 'his', 'condition', 'was', 'much', 'worse', 'than', 'her', 'condition', ';', 'they', 'felt', 'fairly', ',', 'um', ',', 'and', 'I', 'remember', 'we', 'got', 'the', ',', 'the', 'phone', 'call', 'came', ',', 'it', 'was', 'late', 'at', 'night', ',', 'and', 'my', 'father', ',', 'who', 'was', 'a', ',', 'was', 'a', 'psychiatrist', ',', 'but', 'he', 'was', 'a', 'neurologist', 'psychiatrist', ',', 'so', 'um', ',', 'anything', 'to', 'do', 'with', ',', 'with', 'the', 'brain', 'and', 'the', 'nervous', 'system', 'was', ',', 'um', ',', 'something', 'that', 'he', 'was', 'an', 'expert', 'on', ',', 'and', 'he', 'went', 'over', 'and', 'ah', ',', 'the', 'prognosis', 'at', 'that', 'time', 'was', 'that', 'sh', ',', 'they', 'thought', 'that', 'she', 'would', 'pull', 'out', ',', 'um', ',', 'but', 'she', 'never', 'did', '.']",26
severe.j.78,severe.j,severe,j,"['Whereas', 'ablative', 'mutations', 'of', 'Tlr4', 'abolish', 'the', 'capacity', 'to', 'detect', 'LPS', ',', 'the', 'question', 'arises', 'as', 'to', 'whether', 'less', 'severe', 'mutation', 'might', 'alter', 'either', 'the', 'specificity', 'of', 'LPS', 'detection', ',', 'as', 'discussed', 'above', ',', 'or', 'the', 'magnitude', 'of', 'the', 'LPS', 'signal', '.']",19
